measurement_id,station_id,measurement_date,mode,pressure,flow,temperature,vibration
5550,111,2024-03-20,peak,64.32,1123.18,8.46,0.643
5551,111,2024-03-21,normal,62.07,995.23,13.41,0.523
5552,111,2024-03-22,normal,62.37,1001.78,15.17,0.568
5553,111,2024-03-23,normal,61.87,1044.44,12.84,0.521
5554,111,2024-03-24,normal,62.03,1047.04,13.22,0.564
5555,111,2024-03-25,normal,61.42,995.75,13.47,0.532
5556,111,2024-03-26,normal,62.15,1029.1,12.74,0.52
5557,111,2024-03-27,stress,65.52,1060.79,14.91,1.134
5558,111,2024-03-28,repair,59.13,893.11,12.75,0.909
5559,111,2024-03-29,peak,63.96,1146.16,12.29,0.657
5560,111,2024-03-30,normal,63.11,984.28,16.68,0.545
5561,111,2024-03-31,normal,61.34,979.39,11.86,0.543
5562,111,2024-04-01,normal,62.0,1017.42,16.12,0.557
5563,111,2024-04-02,normal,64.66,1023.57,13.38,0.579
5564,111,2024-04-03,normal,62.24,1027.51,17.22,0.613
5565,111,2024-04-04,stress,65.3,1069.51,13.96,1.149
5566,111,2024-04-05,normal,64.34,1063.51,13.5,0.537
5567,111,2024-04-06,normal,60.15,1024.0,13.56,0.625
5568,111,2024-04-07,normal,61.77,1010.63,18.22,0.628
5569,111,2024-04-08,normal,61.09,1010.64,16.73,0.536
5570,111,2024-04-09,peak,65.37,1108.38,15.53,0.605
5571,111,2024-04-10,stress,65.55,1031.96,17.36,1.119
5572,111,2024-04-11,peak,63.54,1140.8,16.17,0.647
5573,111,2024-04-12,stress,64.18,1059.35,15.55,1.094
5574,111,2024-04-13,normal,61.7,1023.29,17.97,0.508
5575,111,2024-04-14,normal,63.0,1000.52,17.46,0.472
5576,111,2024-04-15,normal,62.25,1041.05,16.7,0.667
5577,111,2024-04-16,stress,64.83,1084.73,15.85,1.124
5578,111,2024-04-17,peak,62.73,1169.69,17.72,0.728
5579,111,2024-04-18,normal,60.67,997.83,23.15,0.591
5580,111,2024-04-19,stress,66.33,1031.91,23.11,1.135
5581,111,2024-04-20,normal,62.87,973.67,17.38,0.547
5582,111,2024-04-21,normal,60.9,1007.26,18.7,0.492
5583,111,2024-04-22,normal,62.49,966.14,21.6,0.576
5584,111,2024-04-23,normal,62.03,976.51,18.41,0.572
5585,111,2024-04-24,peak,63.88,1111.26,20.44,0.679
5586,111,2024-04-25,repair,59.38,782.75,16.84,0.882
5587,111,2024-04-26,normal,62.69,1045.03,21.12,0.565
5588,111,2024-04-27,normal,61.46,1018.0,22.27,0.586
5589,111,2024-04-28,peak,64.09,1182.06,20.18,0.745
5590,111,2024-04-29,normal,61.68,969.48,19.39,0.517
5591,111,2024-04-30,peak,62.79,1169.17,21.11,0.66
5592,111,2024-05-01,peak,61.39,1098.37,19.85,0.565
5593,111,2024-05-02,normal,60.78,962.59,23.64,0.573
5594,111,2024-05-03,normal,62.29,1027.28,21.67,0.493
5595,111,2024-05-04,peak,64.22,1162.75,19.63,0.628
5596,111,2024-05-05,normal,61.18,931.57,22.2,0.594
5597,111,2024-05-06,normal,62.46,1009.4,22.07,0.563
5598,111,2024-05-07,normal,61.16,1019.21,20.28,0.524
5599,111,2024-05-08,repair,58.24,809.57,26.3,0.949
5600,111,2024-05-09,repair,58.79,810.9,24.73,0.866
5601,111,2024-05-10,normal,62.59,947.12,21.23,0.553
5602,111,2024-05-11,peak,62.56,1134.42,23.81,0.63
5603,111,2024-05-12,normal,62.26,965.0,25.73,0.535
5604,111,2024-05-13,normal,61.54,1010.74,22.42,0.54
5605,111,2024-05-14,stress,65.35,1057.81,21.29,1.111
5606,111,2024-05-15,normal,61.84,1019.18,21.04,0.58
5607,111,2024-05-16,normal,61.5,952.5,23.12,0.533
5608,111,2024-05-17,normal,62.15,1002.78,21.98,0.587
5609,111,2024-05-18,normal,62.68,952.2,23.18,0.561
5610,111,2024-05-19,peak,65.79,1105.19,24.01,0.639
5611,111,2024-05-20,normal,63.11,991.57,23.85,0.513
5612,111,2024-05-21,normal,61.79,982.33,20.48,0.552
5613,111,2024-05-22,peak,62.13,1145.23,23.57,0.735
5614,111,2024-05-23,normal,61.28,1025.43,27.23,0.534
5615,111,2024-05-24,normal,60.03,996.64,23.08,0.574
5616,111,2024-05-25,normal,61.21,969.19,22.66,0.534
5617,111,2024-05-26,stress,65.66,1022.56,23.14,1.159
5618,111,2024-05-27,normal,63.16,990.87,25.13,0.537
5619,111,2024-05-28,normal,61.89,1007.89,27.76,0.527
5620,111,2024-05-29,peak,64.1,1125.91,24.49,0.64
5621,111,2024-05-30,normal,61.32,958.35,25.12,0.526
5622,111,2024-05-31,normal,61.88,986.56,24.93,0.56
5623,111,2024-06-01,normal,62.5,968.59,26.08,0.503
5624,111,2024-06-02,normal,61.33,954.67,23.66,0.507
5625,111,2024-06-03,normal,63.1,961.81,21.97,0.572
5626,111,2024-06-04,normal,62.5,967.63,25.23,0.606
5627,111,2024-06-05,normal,60.71,947.8,22.81,0.664
5628,111,2024-06-06,normal,62.78,963.46,24.03,0.558
5629,111,2024-06-07,stress,65.98,1036.01,27.21,1.091
5630,111,2024-06-08,normal,60.72,912.63,25.47,0.556
5631,111,2024-06-09,peak,62.34,1106.76,24.92,0.648
5632,111,2024-06-10,normal,61.95,960.66,25.2,0.479
5633,111,2024-06-11,normal,61.8,971.26,29.2,0.564
5634,111,2024-06-12,peak,64.02,1166.12,26.5,0.565
5635,111,2024-06-13,normal,60.94,920.69,28.91,0.618
5636,111,2024-06-14,normal,60.92,979.64,24.68,0.551
5637,111,2024-06-15,normal,61.34,934.66,27.52,0.607
5638,111,2024-06-16,peak,63.37,1122.23,26.18,0.728
5639,111,2024-06-17,normal,62.4,970.67,24.34,0.65
5640,111,2024-06-18,peak,63.18,1116.24,25.42,0.644
5641,111,2024-06-19,normal,60.53,1025.78,26.14,0.559
5642,111,2024-06-20,peak,63.32,1060.02,24.92,0.607
5643,111,2024-06-21,normal,60.19,938.95,22.82,0.52
5644,111,2024-06-22,normal,62.44,965.92,25.51,0.569
5645,111,2024-06-23,normal,63.66,955.1,26.85,0.591
5646,111,2024-06-24,normal,61.72,957.38,26.6,0.561
5647,111,2024-06-25,peak,62.4,1154.5,27.1,0.591
5648,111,2024-06-26,normal,60.2,992.84,26.07,0.557
5649,111,2024-06-27,normal,61.26,993.3,27.81,0.592
5650,111,2024-06-28,normal,61.36,977.85,24.82,0.489
5651,111,2024-06-29,repair,60.1,756.45,26.07,0.901
5652,111,2024-06-30,normal,61.22,992.69,26.01,0.531
5653,111,2024-07-01,normal,61.16,971.46,23.79,0.577
5654,111,2024-07-02,normal,60.93,984.43,25.17,0.542
5655,111,2024-07-03,repair,57.92,803.84,27.35,0.955
5656,111,2024-07-04,peak,62.47,1074.74,27.07,0.696
5657,111,2024-07-05,peak,63.76,1176.97,25.83,0.695
5658,111,2024-07-06,peak,65.26,1106.2,27.66,0.629
5659,111,2024-07-07,normal,61.02,915.34,22.87,0.575
5660,111,2024-07-08,normal,60.49,1013.35,23.6,0.568
5661,111,2024-07-09,repair,58.77,814.48,26.6,0.936
5662,111,2024-07-10,normal,60.27,1001.12,23.51,0.553
5663,111,2024-07-11,normal,61.65,954.91,24.91,0.624
5664,111,2024-07-12,repair,58.64,756.91,26.19,0.877
5665,111,2024-07-13,normal,60.18,1005.43,25.09,0.563
5666,111,2024-07-14,normal,60.23,951.07,25.15,0.484
5667,111,2024-07-15,peak,62.14,1066.06,24.19,0.679
5668,111,2024-07-16,normal,62.84,967.93,24.9,0.556
5669,111,2024-07-17,normal,61.61,994.87,26.05,0.578
5670,111,2024-07-18,normal,61.28,951.19,23.67,0.553
5671,111,2024-07-19,normal,60.71,936.17,24.85,0.572
5672,111,2024-07-20,normal,60.66,1020.72,25.2,0.576
5673,111,2024-07-21,normal,61.46,968.36,22.71,0.537
5674,111,2024-07-22,normal,59.92,931.13,23.56,0.522
5675,111,2024-07-23,normal,61.98,960.36,21.1,0.59
5676,111,2024-07-24,normal,62.06,1001.27,24.64,0.568
5677,111,2024-07-25,stress,64.17,1023.83,24.5,1.089
5678,111,2024-07-26,normal,60.55,951.33,24.59,0.575
5679,111,2024-07-27,normal,60.83,974.42,20.13,0.526
5680,111,2024-07-28,normal,61.13,1000.62,23.79,0.536
5681,111,2024-07-29,normal,60.46,1026.75,22.95,0.565
5682,111,2024-07-30,stress,63.87,1003.69,21.85,1.112
5683,111,2024-07-31,normal,61.6,916.87,20.68,0.553
5684,111,2024-08-01,normal,60.8,973.46,21.11,0.565
5685,111,2024-08-02,normal,61.11,991.11,18.58,0.533
5686,111,2024-08-03,normal,60.29,942.31,21.77,0.556
5687,111,2024-08-04,normal,62.61,979.22,20.31,0.498
5688,111,2024-08-05,normal,60.21,1032.66,22.32,0.58
5689,111,2024-08-06,peak,63.47,1033.32,19.45,0.7
5690,111,2024-08-07,peak,61.42,1050.04,21.52,0.677
5691,111,2024-08-08,stress,64.72,954.39,20.43,1.101
5692,111,2024-08-09,peak,61.02,1119.14,22.28,0.624
5693,111,2024-08-10,normal,60.52,958.91,21.47,0.578
5694,111,2024-08-11,peak,63.5,1098.24,25.14,0.721
5695,111,2024-08-12,normal,61.03,916.88,20.29,0.626
5696,111,2024-08-13,normal,60.8,983.38,21.04,0.639
5697,111,2024-08-14,normal,63.18,965.17,17.9,0.544
5698,111,2024-08-15,repair,58.54,747.49,19.85,0.934
5699,111,2024-08-16,repair,58.76,835.48,18.4,0.923
5700,111,2024-08-17,normal,60.76,986.4,19.97,0.492
5701,111,2024-08-18,normal,60.63,963.57,20.16,0.548
5702,111,2024-08-19,stress,64.21,1041.57,20.62,1.095
5703,111,2024-08-20,normal,60.16,1005.36,16.95,0.589
5704,111,2024-08-21,stress,63.74,1008.38,21.37,1.073
5705,111,2024-08-22,normal,61.09,976.36,15.21,0.591
5706,111,2024-08-23,peak,63.44,1114.64,17.94,0.672
5707,111,2024-08-24,peak,63.77,1097.81,17.0,0.71
5708,111,2024-08-25,stress,64.36,1025.8,18.4,1.104
5709,111,2024-08-26,normal,59.66,986.97,18.45,0.583
5710,111,2024-08-27,peak,62.21,1075.41,19.01,0.641
5711,111,2024-08-28,peak,61.41,1121.67,16.67,0.771
5712,111,2024-08-29,repair,58.98,858.86,16.88,0.903
5713,111,2024-08-30,stress,64.79,937.66,16.17,1.119
5714,111,2024-08-31,normal,61.64,977.71,13.4,0.551
5715,111,2024-09-01,normal,62.22,975.38,12.28,0.548
5716,111,2024-09-02,normal,60.83,957.24,14.31,0.545
5717,111,2024-09-03,normal,59.58,981.93,12.98,0.596
5718,111,2024-09-04,repair,57.09,784.02,14.24,0.906
5719,111,2024-09-05,normal,61.05,997.57,17.25,0.559
5720,111,2024-09-06,repair,56.55,852.26,15.27,0.915
5721,111,2024-09-07,normal,60.77,998.6,13.57,0.6
5722,111,2024-09-08,normal,59.84,938.68,13.54,0.609
5723,111,2024-09-09,normal,59.42,995.62,12.6,0.621
5724,111,2024-09-10,normal,59.51,983.18,12.17,0.509
5725,111,2024-09-11,normal,61.3,986.45,12.31,0.466
5726,111,2024-09-12,normal,61.06,951.18,15.02,0.533
5727,111,2024-09-13,normal,60.23,956.56,13.38,0.532
5728,111,2024-09-14,peak,60.36,1157.87,12.4,0.703
5729,111,2024-09-15,normal,61.51,975.34,9.87,0.588
5730,111,2024-09-16,normal,60.15,1013.26,12.39,0.583
5731,111,2024-09-17,normal,61.39,992.64,13.41,0.597
5732,111,2024-09-18,normal,60.44,1013.69,13.2,0.582
5733,111,2024-09-19,normal,61.14,979.18,13.6,0.488
5734,111,2024-09-20,normal,60.17,976.6,11.35,0.511
5735,111,2024-09-21,normal,59.35,968.46,8.86,0.565
5736,111,2024-09-22,peak,62.84,1168.24,8.97,0.684
5737,111,2024-09-23,stress,64.54,1063.59,7.28,1.191
5738,111,2024-09-24,normal,59.11,977.97,9.99,0.528
5739,111,2024-09-25,normal,60.58,977.88,10.63,0.513
5740,111,2024-09-26,normal,60.93,1004.79,10.33,0.482
5741,111,2024-09-27,normal,62.02,990.79,8.94,0.538
5742,111,2024-09-28,normal,60.27,964.97,13.05,0.5
5743,111,2024-09-29,stress,63.55,1016.4,6.79,1.085
5744,111,2024-09-30,normal,58.83,1038.08,10.08,0.578
5745,111,2024-10-01,normal,60.7,1043.46,5.15,0.587
5746,111,2024-10-02,normal,61.17,986.16,8.95,0.493
5747,111,2024-10-03,normal,60.36,1045.32,8.41,0.579
5748,111,2024-10-04,peak,61.94,1152.57,6.32,0.644
5749,111,2024-10-05,normal,59.98,1004.04,6.61,0.528
5750,111,2024-10-06,normal,60.58,975.34,7.47,0.537
5751,111,2024-10-07,normal,59.87,1037.39,8.12,0.514
5752,111,2024-10-08,peak,63.38,1111.2,4.86,0.687
5753,111,2024-10-09,normal,59.76,980.07,7.28,0.528
5754,111,2024-10-10,normal,59.79,1042.49,4.39,0.499
5755,111,2024-10-11,peak,62.89,1162.36,7.63,0.605
5756,111,2024-10-12,normal,62.52,1002.69,4.4,0.556
5757,111,2024-10-13,normal,60.87,994.57,4.13,0.545
5758,111,2024-10-14,normal,59.41,1064.38,4.19,0.543
5759,111,2024-10-15,stress,64.19,1061.02,3.86,1.155
5760,111,2024-10-16,peak,62.0,1125.41,6.19,0.65
5761,111,2024-10-17,stress,65.1,1029.47,5.6,1.008
5762,111,2024-10-18,normal,61.42,1016.09,4.93,0.52
5763,111,2024-10-19,normal,60.42,1023.66,7.08,0.611
5764,111,2024-10-20,stress,64.91,1026.58,2.72,1.047
5765,111,2024-10-21,normal,59.66,1017.43,1.25,0.555
5766,111,2024-10-22,normal,59.48,1062.51,0.87,0.603
5767,111,2024-10-23,normal,60.3,985.67,1.76,0.632
5768,111,2024-10-24,stress,63.33,1069.46,2.04,1.113
5769,111,2024-10-25,stress,63.48,1033.88,3.73,1.098
5770,111,2024-10-26,normal,60.56,1024.36,3.15,0.537
5771,111,2024-10-27,normal,60.23,1034.87,0.34,0.594
5772,111,2024-10-28,normal,59.48,992.02,1.64,0.534
5773,111,2024-10-29,peak,62.04,1163.0,0.2,0.656
5774,111,2024-10-30,repair,57.6,829.35,-0.02,0.906
5775,111,2024-10-31,repair,56.56,844.43,-1.62,0.89
5776,111,2024-11-01,normal,59.07,1013.92,1.5,0.562
5777,111,2024-11-02,normal,59.6,1035.61,-0.16,0.586
5778,111,2024-11-03,peak,62.05,1160.89,2.87,0.661
5779,111,2024-11-04,normal,60.82,1064.52,-0.17,0.499
5780,111,2024-11-05,repair,58.32,855.89,-0.14,0.883
5781,111,2024-11-06,normal,60.64,1043.93,-1.72,0.484
5782,111,2024-11-07,normal,59.29,990.98,2.53,0.463
5783,111,2024-11-08,normal,61.28,1059.82,0.23,0.611
5784,111,2024-11-09,repair,57.51,865.14,1.71,0.871
5785,111,2024-11-10,normal,59.93,1046.22,-3.69,0.616
5786,111,2024-11-11,normal,60.99,966.43,-2.43,0.618
5787,111,2024-11-12,normal,59.0,1040.78,0.25,0.579
5788,111,2024-11-13,normal,61.47,1015.14,-0.13,0.563
5789,111,2024-11-14,normal,60.17,1026.03,-1.12,0.545
5790,111,2024-11-15,normal,60.14,1081.19,-2.27,0.595
5791,111,2024-11-16,normal,60.65,1039.35,-2.66,0.536
5792,111,2024-11-17,peak,62.46,1201.53,-2.34,0.641
5793,111,2024-11-18,stress,65.0,1089.23,-0.11,1.154
5794,111,2024-11-19,normal,61.26,1056.49,-0.59,0.481
5795,111,2024-11-20,peak,61.44,1205.94,-3.27,0.631
5796,111,2024-11-21,normal,59.47,1051.21,-5.61,0.508
5797,111,2024-11-22,normal,59.56,1078.01,-2.14,0.604
5798,111,2024-11-23,normal,60.54,1013.19,-0.8,0.575
5799,111,2024-11-24,stress,65.13,1065.87,-1.96,1.129
5800,111,2024-11-25,normal,61.71,1038.17,-4.55,0.48
5801,111,2024-11-26,normal,60.18,1086.25,-0.14,0.597
5802,111,2024-11-27,normal,59.98,1000.76,-4.4,0.473
5803,111,2024-11-28,repair,57.46,869.27,-2.61,0.879
5804,111,2024-11-29,normal,60.02,1045.36,-4.76,0.602
5805,111,2024-11-30,normal,61.2,1010.96,-2.72,0.581
5806,111,2024-12-01,normal,61.63,1010.55,-2.74,0.631
5807,111,2024-12-02,peak,61.23,1171.61,-1.13,0.623
5808,111,2024-12-03,normal,60.35,1063.45,-5.77,0.583
5809,111,2024-12-04,normal,60.64,1041.31,-2.32,0.556
5810,111,2024-12-05,normal,61.51,1025.55,-1.12,0.57
5811,111,2024-12-06,normal,61.4,1019.03,-5.7,0.558
5812,111,2024-12-07,peak,64.31,1157.4,-3.42,0.666
5813,111,2024-12-08,normal,59.83,1003.71,-1.23,0.56
5814,111,2024-12-09,peak,63.45,1209.46,-4.2,0.63
5815,111,2024-12-10,normal,59.86,1052.33,-4.78,0.51
5816,111,2024-12-11,normal,61.88,1049.4,-5.53,0.609
5817,111,2024-12-12,peak,63.9,1173.92,-3.52,0.721
5818,111,2024-12-13,repair,57.14,862.52,-3.95,1.016
5819,111,2024-12-14,normal,59.63,1025.56,-3.36,0.577
5820,111,2024-12-15,normal,60.97,1108.06,-3.71,0.57
5821,111,2024-12-16,peak,62.03,1161.24,-4.55,0.635
5822,111,2024-12-17,stress,64.85,1094.55,-4.1,1.121
5823,111,2024-12-18,peak,61.62,1191.95,-2.88,0.591
5824,111,2024-12-19,normal,59.74,1021.63,-3.47,0.579
5825,111,2024-12-20,peak,63.19,1169.59,-3.62,0.644
5826,111,2024-12-21,normal,60.89,1040.33,-4.36,0.481
5827,111,2024-12-22,peak,62.82,1119.29,-2.47,0.655
5828,111,2024-12-23,normal,59.97,1035.71,-5.3,0.524
5829,111,2024-12-24,normal,61.39,1113.63,-3.37,0.581
5830,111,2024-12-25,peak,62.67,1183.55,-2.69,0.655
5831,111,2024-12-26,normal,61.17,1047.5,-4.36,0.529
5832,111,2024-12-27,normal,60.7,1065.75,-3.91,0.601
5833,111,2024-12-28,normal,61.18,1020.85,-2.97,0.551
5834,111,2024-12-29,normal,61.27,1063.22,-3.96,0.553
5835,111,2024-12-30,normal,61.96,1048.08,-1.86,0.555
5836,111,2024-12-31,stress,64.63,1073.24,-5.29,1.108
5837,111,2025-01-01,repair,59.47,852.45,-4.6,0.931
5838,111,2025-01-02,peak,63.64,1217.63,-3.54,0.654
5839,111,2025-01-03,stress,66.45,1112.98,-1.52,1.152
5840,111,2025-01-04,normal,61.13,1100.43,-2.09,0.554
5841,111,2025-01-05,normal,61.43,1079.45,-2.59,0.579
5842,111,2025-01-06,peak,64.22,1228.79,-3.88,0.673
5843,111,2025-01-07,normal,60.93,1020.85,-4.56,0.522
5844,111,2025-01-08,normal,60.53,1087.58,-3.44,0.609
5845,111,2025-01-09,normal,60.8,1061.31,-1.55,0.604
5846,111,2025-01-10,peak,63.73,1140.48,-1.36,0.602
5847,111,2025-01-11,normal,62.18,1083.76,-5.41,0.539
5848,111,2025-01-12,peak,63.67,1196.38,-6.24,0.706
5849,111,2025-01-13,normal,61.31,1065.07,-1.68,0.617
5850,111,2025-01-14,peak,62.95,1199.45,-2.42,0.657
5851,111,2025-01-15,normal,61.74,1091.97,-0.6,0.596
5852,111,2025-01-16,peak,63.34,1222.53,-0.74,0.718
5853,111,2025-01-17,peak,62.51,1179.07,-3.61,0.602
5854,111,2025-01-18,peak,63.5,1195.54,-1.35,0.597
5855,111,2025-01-19,normal,60.98,1059.85,-4.21,0.519
5856,111,2025-01-20,normal,62.18,1065.88,0.01,0.552
5857,111,2025-01-21,normal,61.68,1053.29,-2.57,0.496
5858,111,2025-01-22,normal,62.11,1094.18,-2.68,0.485
5859,111,2025-01-23,normal,61.32,1019.76,-6.39,0.517
5860,111,2025-01-24,stress,64.28,1112.76,-2.46,1.109
5861,111,2025-01-25,repair,58.69,874.62,-1.12,0.935
5862,111,2025-01-26,stress,64.34,1081.06,-1.91,1.097
5863,111,2025-01-27,normal,61.87,1055.35,1.4,0.565
5864,111,2025-01-28,normal,61.73,1010.77,2.25,0.551
5865,111,2025-01-29,stress,64.0,1124.42,-2.95,1.163
5866,111,2025-01-30,normal,61.94,1077.44,-0.59,0.579
5867,111,2025-01-31,peak,63.18,1156.52,0.59,0.582
5868,111,2025-02-01,normal,61.62,1069.9,-4.14,0.511
5869,111,2025-02-02,peak,63.83,1159.57,4.56,0.646
5870,111,2025-02-03,peak,63.1,1159.09,-1.42,0.699
5871,111,2025-02-04,normal,62.01,1092.33,1.52,0.513
5872,111,2025-02-05,peak,62.36,1172.05,0.83,0.651
5873,111,2025-02-06,peak,62.55,1184.75,0.08,0.703
5874,111,2025-02-07,normal,60.52,1056.81,3.89,0.551
5875,111,2025-02-08,normal,61.45,1079.31,1.03,0.609
5876,111,2025-02-09,peak,63.08,1207.0,1.84,0.661
5877,111,2025-02-10,repair,58.5,898.78,0.58,0.936
5878,111,2025-02-11,stress,65.39,1127.51,1.52,1.101
5879,111,2025-02-12,stress,65.59,1110.32,-0.14,1.149
5880,111,2025-02-13,normal,62.25,1121.26,1.65,0.506
5881,111,2025-02-14,normal,61.95,1077.56,1.82,0.523
5882,111,2025-02-15,normal,60.39,1040.48,2.73,0.642
5883,111,2025-02-16,normal,61.87,1031.24,3.5,0.534
5884,111,2025-02-17,normal,62.48,1048.3,5.73,0.588
5885,111,2025-02-18,normal,61.66,1078.23,2.31,0.521
5886,111,2025-02-19,normal,60.68,1038.24,0.67,0.522
5887,111,2025-02-20,repair,58.35,878.77,4.92,0.865
5888,111,2025-02-21,normal,62.73,1098.37,6.32,0.489
5889,111,2025-02-22,normal,63.25,1000.97,6.27,0.566
5890,111,2025-02-23,normal,61.79,1061.46,6.62,0.603
5891,111,2025-02-24,repair,58.41,871.01,7.54,0.794
5892,111,2025-02-25,stress,64.17,1043.82,6.81,1.086
5893,111,2025-02-26,repair,58.86,925.36,2.44,0.929
5894,111,2025-02-27,peak,63.75,1231.77,4.57,0.717
5895,111,2025-02-28,repair,58.99,823.91,4.25,0.81
5896,111,2025-03-01,normal,62.14,1048.01,5.94,0.613
5897,111,2025-03-02,normal,61.26,1049.41,9.76,0.583
5898,111,2025-03-03,normal,61.74,1057.86,5.94,0.536
5899,111,2025-03-04,normal,63.12,1066.63,6.2,0.593
5900,111,2025-03-05,normal,62.07,1050.75,3.64,0.431
5901,111,2025-03-06,stress,64.84,1031.22,6.02,1.148
5902,111,2025-03-07,normal,62.47,1055.26,6.11,0.589
5903,111,2025-03-08,normal,61.7,1043.42,9.18,0.526
5904,111,2025-03-09,normal,62.3,1041.2,10.65,0.504
5905,111,2025-03-10,peak,63.15,1180.73,10.33,0.616
5906,111,2025-03-11,normal,61.26,1050.18,8.64,0.559
5907,111,2025-03-12,normal,62.76,1014.93,5.97,0.511
5908,111,2025-03-13,normal,62.92,981.42,10.49,0.475
5909,111,2025-03-14,normal,60.85,1063.37,10.31,0.597
5910,111,2025-03-15,repair,59.0,814.6,7.96,0.946
5911,111,2025-03-16,normal,62.03,1072.63,7.77,0.587
5912,111,2025-03-17,normal,63.16,1051.51,11.76,0.528
5913,111,2025-03-18,normal,63.61,1047.59,12.37,0.545
5914,111,2025-03-19,normal,62.58,1008.44,12.85,0.6
5915,111,2025-03-20,stress,66.01,1097.15,11.4,1.098
5916,111,2025-03-21,normal,62.73,1043.7,15.75,0.553
5917,111,2025-03-22,normal,62.2,1051.11,9.86,0.554
5918,111,2025-03-23,normal,61.65,1054.38,11.88,0.574
5919,111,2025-03-24,peak,63.45,1119.77,11.54,0.623
5920,111,2025-03-25,normal,61.84,1036.1,13.92,0.51
5921,111,2025-03-26,normal,62.91,1013.33,13.37,0.623
5922,111,2025-03-27,repair,59.48,882.13,12.17,0.964
5923,111,2025-03-28,peak,65.38,1174.86,16.06,0.675
5924,111,2025-03-29,peak,63.35,1186.54,14.91,0.644
5925,111,2025-03-30,normal,61.66,1039.95,14.23,0.502
5926,111,2025-03-31,normal,64.02,999.76,14.8,0.509
5927,111,2025-04-01,peak,62.67,1182.12,12.59,0.709
5928,111,2025-04-02,normal,62.09,1036.27,11.61,0.565
5929,111,2025-04-03,normal,62.96,996.45,13.18,0.584
5930,111,2025-04-04,normal,61.47,987.84,14.26,0.515
5931,111,2025-04-05,stress,64.97,1085.01,15.38,1.152
5932,111,2025-04-06,normal,60.5,1058.36,14.09,0.496
5933,111,2025-04-07,normal,62.21,1016.25,16.3,0.571
5934,111,2025-04-08,normal,63.16,1019.59,15.7,0.59
5935,111,2025-04-09,stress,65.03,1051.6,16.74,1.087
5936,111,2025-04-10,repair,58.11,756.3,15.64,0.912
5937,111,2025-04-11,normal,63.2,987.85,18.01,0.574
5938,111,2025-04-12,normal,62.48,975.7,18.48,0.627
5939,111,2025-04-13,normal,62.56,1040.66,16.63,0.457
5940,111,2025-04-14,normal,61.54,1058.97,17.07,0.54
5941,111,2025-04-15,peak,64.1,1146.22,16.15,0.668
5942,111,2025-04-16,normal,59.78,1032.86,18.63,0.565
5943,111,2025-04-17,normal,61.96,1036.4,16.88,0.592
5944,111,2025-04-18,normal,62.16,1013.01,19.8,0.519
5945,111,2025-04-19,repair,58.12,815.35,18.8,0.833
5946,111,2025-04-20,normal,62.55,1007.79,18.73,0.495
5947,111,2025-04-21,normal,61.83,1010.77,18.56,0.563
5948,111,2025-04-22,stress,65.43,1014.55,20.66,1.062
5949,111,2025-04-23,normal,63.58,1039.8,20.11,0.567
5950,111,2025-04-24,normal,61.24,1000.41,20.43,0.573
5951,111,2025-04-25,normal,63.07,1002.36,20.01,0.479
5952,111,2025-04-26,repair,58.96,844.69,19.22,0.889
5953,111,2025-04-27,stress,64.74,969.67,22.03,1.132
5954,111,2025-04-28,normal,62.4,1028.07,19.18,0.574
5955,111,2025-04-29,normal,60.77,1019.04,21.13,0.635
5956,111,2025-04-30,normal,61.66,994.67,24.07,0.542
5957,111,2025-05-01,normal,61.8,1033.15,22.79,0.556
5958,111,2025-05-02,normal,61.64,952.35,21.29,0.56
5959,111,2025-05-03,peak,62.2,1136.72,21.86,0.673
5960,111,2025-05-04,normal,62.34,995.01,22.93,0.517
5961,111,2025-05-05,normal,63.3,1002.67,22.35,0.589
5962,111,2025-05-06,repair,58.88,823.88,25.21,0.858
5963,111,2025-05-07,normal,61.82,996.92,24.06,0.64
5964,111,2025-05-08,normal,62.99,970.95,21.35,0.501
5965,111,2025-05-09,normal,62.47,1002.5,25.25,0.642
5966,111,2025-05-10,normal,61.39,1028.81,24.66,0.575
5967,111,2025-05-11,peak,64.1,1096.86,20.73,0.655
5968,111,2025-05-12,normal,62.21,990.59,20.09,0.47
5969,111,2025-05-13,normal,61.39,987.02,22.14,0.519
5970,111,2025-05-14,normal,62.84,986.13,24.26,0.589
5971,111,2025-05-15,normal,62.65,992.67,25.62,0.591
5972,111,2025-05-16,normal,61.14,999.09,20.49,0.615
5973,111,2025-05-17,normal,61.53,951.94,23.6,0.546
5974,111,2025-05-18,repair,59.98,795.58,21.06,0.813
5975,111,2025-05-19,normal,60.78,999.52,23.7,0.558
5976,111,2025-05-20,normal,62.06,948.45,23.93,0.591
5977,111,2025-05-21,normal,62.3,931.95,20.81,0.57
5978,111,2025-05-22,peak,63.62,1178.79,21.95,0.629
5979,111,2025-05-23,normal,62.3,970.39,22.71,0.583
5980,111,2025-05-24,normal,61.6,1000.62,24.35,0.551
5981,111,2025-05-25,normal,61.18,959.49,23.82,0.558
5982,111,2025-05-26,repair,60.0,805.71,23.04,0.974
5983,111,2025-05-27,stress,64.57,1064.39,27.14,1.072
5984,111,2025-05-28,peak,63.0,1060.15,25.55,0.692
5985,111,2025-05-29,peak,63.68,1140.28,23.24,0.732
5986,111,2025-05-30,normal,61.28,966.46,24.14,0.549
